Review,Date
"Emergency transport home.Needed to get transport from Heathrow Airport home. Online booking was very easy to use, when boarding the vehicle the driver was very helpful and friendly. Enjoyed the extra legroom and overall comfort. The only thing that was uncomfortable was the toilet, obviously limited space etc. Otherwise a very enjoyable experience.",29 March 2023
"Appalling company, don’t bother to respond to complaints!Awful company! Had the most horrendous journey from Bristol airport to Plymouth, on the 3.55am coach. When we got on it was full of extremely drunk youths, a lot of whom were still drinking alcohol & vaping. A few of them had their legs sprawled in the aisle & we had to climb over them, as they were so drunk they wouldn’t move. A lot of them were playing loud music & using vile language & it absolutely stank on the coach.I spoke to the driver & complained about the journey, but he didn’t seem to care at all, he just said that it’s always like this on a Friday & Saturday night & he dreads it!! I emailed a complaint on Saturday morning, but they haven’t even bothered to respond. Wish I could give 0 stars, as they are the most appalling company.You’ve now responded to this comment, but I’ve already emailed that email address last Saturday & have had no response",29 April 2023
"A reliableA reliable , efficient service provided by polite friendly staff(Fine! Just correct the spelling of Malcolm please!😀)",15 April 2023
"POOR SERVICEYou took passengers going to Manchester as well as those going to Preston, Manchester airport and Birmingham in the same couch and went on stopping everywhere thereby dealing time.  The journey was supposed to the 5hours (1pm - 6pm) but turned out to be 7 hours (1pm - 8pm).  Poor service!",19 April 2023
"Reading to London VictoriaMe and my girlfriend went today from London Victoria to Reading to visit and spend the day. We moved to London recently and we went to meet around.We had a ticket for 23:25 to get back to London Victoria coach station and it only arrived at 00:10 . -Again we are two outsiders girls- There were people racing with cars on the street. The area as nothing around. We were not only afraid of all of this, but specially because we have two dogs at home alone. We had to get back to work the next morning and we didn't even knew if the bus was still coming. I had to ask another companys driver for information and he called Megabus company which informed him that the bus would arrive around 23:50 and just arrived at 00:10!!!!The bus showed up 45min later! The driver even laughed at my face because I was about to go to the train station and pay to go back to London.  The perfect company to travel.As an answer, I got that they only refound (which I didn't even asked for it) after 120 minutes delay. Losing a day of work, being alone the whole night and leaving my pets alone as well. Wow!",30 April 2023
WiFi kicked me off and won't connectI'm on the 810 to london and the wifi has kicked me off and won't connect again. This is going to be a long and boring ride. Should have not used megabus,01 May 2023
ITHE MOST DISASTROUS TRIP IN My LifeI HAD THE MOST DISASTROUS TRIPS IN MY ENTIRE LIFE HISTORY AS I CAME FROM LONDON ON THE 14 TH OF APRIL 2023 A 23.59 PM AND ARRIVED AT BUKHANAN STATION AT 7.30 AM IN GLASGOW AS I ENTERED THE BUS I SAT NEXT TO TOILET AND THE SMELL FROM THE TOILET I WENT TO THE BOTH DRIVERS TO COMPLAIN ABOUT THE PROBLEM THEY ANSWER WHAT DO YOU WANT US TO DO WE NOT CLEANING IT FOR YOU WE ARE ONE HOUR LATE TO REACH LONDON WE DONT HAVE TIME TO HAVE IT CLEANED SO MY SELF AND OTHER PEOPLE WE WERE SICK BASICALLY FROM THE UNBEARABLE DISGUSTING SMELL AS THE URINE WAS IN THE FLOOR OUT SIDE THE THE TOILET AND BEFORE DEPARTURE ONE OF THE DRIVERS HAD A TOILET SANITISER SPRAY HE WAS SPRAYING IT AT THE CEILLING OF THE BOTTOM FLOOR OF THE COASH BASICALLY WHEN WE GOT TO GLASGOW BUKHANAN STATION I COULDNT COMPLAIN AND WAIST MY TIME AS I JUST WANT TO GET HOME THATS ALL I WAS A DISATEROUS TRIP WILL NEVER FORGET IT VERY BAD STANDARDSM NAME IS ABDELILAH ABOUNOURMOBILE // 07493717811 & 07789794177MY BOOKING REF WAS //17-1306-140423-M20X-2359-LON-GLA,30 April 2023
Went from stoke to London which says it…Went from stoke to London which says it takes 5 hours but it was 6 hours 50 minutes 2 driver changes and a stop off at a petrol station so unorganised don’t waste your money better booking with another company,30 April 2023
"Awful websiteAwful website, so couldn't even get started.  Tried to find the route of one of their buses, and there is absolutely no info on the stops along the journey.  Had to go to bustimes.org to find that out.",30 April 2023
It’s a Cheap fare..,12 April 2023
Bus Never ArrivedThe bus never arrived waited for 1 hour at London Finchley Road at Stop CL and neither have updated on whether the bus has been cancelled.The call centre never picks up the call.Would never ever opt for Mega bus with such a pathetic service.,29 April 2023
"It has improvedIt has improved since i first used them over 8 years ago, but I would really wish they start using their own coaches again, as their replacement coaches have no chargers.",21 April 2023
